record_id,service_type,service_type_label,name,latitude,longitude,district,neighborhood,address,phone,detail,observed_at,retrieved_at,coverage_status,source_transport,source_dataset,source_dataset_url,source_license,source_attribution
pharmacy:12:38.396481:27.104704,pharmacy,Pharmacy,SARAÇ ECZANESİ,38.396481,27.104704,BASIN SİTESİ,,VATAN MAH. POLAT CAD. NO:107/A,02322316015,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:13:38.396611:27.105134,pharmacy,Pharmacy,KOÇAK ECZANESİ,38.396611,27.105134,BASIN SİTESİ,,POLAT CAD. NO:99/B,02322442255,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:14:38.3991:27.1009,pharmacy,Pharmacy,ERENER ECZANESİ,38.3991,27.1009,BASIN SİTESİ,,220 SOK. NO:14 BASINSITESI,02322317041,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:15:38.396696:27.105686,pharmacy,Pharmacy,YENI AKIN ECZANESİ,38.396696,27.105686,BASIN SİTESİ,,POLAT CAD. NO:89/A YESILYURT,02322449805,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:16:38.39695:27.10645,pharmacy,Pharmacy,KÖKER ECZANESİ,38.39695,27.10645,BASIN SİTESİ,,BASINSİTESİ MAH. POLAT CAD. NO:88/B,02322327367,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:17:38.464352:27.223744,pharmacy,Pharmacy,YENİ ATA ECZANESİ,38.464352,27.223744,BORNOVA 1,,KAZIM KARABEKIR CAD. NO:47 BORNOVA ATA DURAĞI (ZİRAAT BANKASI KARŞISI),02323434384,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:18:38.465192:27.216396,pharmacy,Pharmacy,BENLIOGLU ECZANESİ,38.465192,27.216396,BORNOVA 1,,ERGENE MAH. MUSTAFA KEMAL CAD. NO:26/D,02323424557,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:19:38.466837:27.21935,pharmacy,Pharmacy,BILGI ECZANESİ,38.466837,27.21935,BORNOVA 1,,2 SOK. NO:3/E,02323881684,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:20:38.464759:27.222545,pharmacy,Pharmacy,MELEK ECZANESİ,38.464759,27.222545,BORNOVA 1,,KAZIMKARABEKIR CAD. NO:39,02323882383,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:21:38.457633:27.208866,pharmacy,Pharmacy,YENI ABIDIN ECZANESİ,38.457633,27.208866,BORNOVA 2,,ÜNIVERSITE CAD.NO:26/A,02323881271,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:22:38.459:27.2099,pharmacy,Pharmacy,ERDÖNMEZ ECZANESİ,38.459,27.2099,BORNOVA 2,,186 SOK. NO:5/1-B,02323742281,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:23:38.458879:27.210042,pharmacy,Pharmacy,AKHİSAR ECZANESİ,38.458879,27.210042,BORNOVA 2,,KAZIM DİRİK MH.ANKARA CD.NO:241,02323390011,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:24:38.457757:27.209147,pharmacy,Pharmacy,EMİN ECZANESİ,38.457757,27.209147,BORNOVA 2,,KAZIMDİRİK MAH. ÜNİVERSİTE CAD. NO:20/A,02323739631,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:25:38.455546:27.19717,pharmacy,Pharmacy,DURU ECZANESİ,38.455546,27.19717,BORNOVA 3,,MANSUROĞLU MH. 266 SK. NO:25/A,02323480015,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:26:38.391432:27.121153,pharmacy,Pharmacy,ULU ECZANESİ,38.391432,27.121153,BOZYAKA,,BOZYAKA-3013 SOK. NO:28/A,02322616151,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:27:38.386954:27.131664,pharmacy,Pharmacy,KOCAGİL ECZANESİ,38.386954,27.131664,BOZYAKA,,COŞKUN KALE SOK. CENNETOĞLU MAH. NO:103/B,02322534660,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:28:38.395497:27.126934,pharmacy,Pharmacy,ÇALIKUSU ECZANESİ,38.395497,27.126934,BOZYAKA,,ESKİ İZMİR CD. NO:122,02322562622,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:29:38.392085:27.166379,pharmacy,Pharmacy,NUR ECZANESİ,38.392085,27.166379,BUCA 1,,MENDERES MAH. SEYFİ DEMİRSOY CAD. NO:22/B,02324268489,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:30:38.3901:27.1658,pharmacy,Pharmacy,YENI AYSEGÜL ECZANESİ,38.3901,27.1658,BUCA 1,,MENDERES CAD.NO.74/C BUCA,2324876987,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:31:38.384492:27.167208,pharmacy,Pharmacy,ÖZMEN ECZANESİ,38.384492,27.167208,BUCA 1,,ÖZMEN CAD. NO:143/A,02324527741,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:32:38.381687:27.176206,pharmacy,Pharmacy,MILLET ECZANESİ,38.381687,27.176206,BUCA 1,,222 SOK.NO:1-3A BUCA -IZMIR,02324420447,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:33:38.392417:27.166258,pharmacy,Pharmacy,SERHAN ECZANESİ,38.392417,27.166258,BUCA 1,,MENDERES MH.SEYFİ DEMİRSOY CD.NO:19/A,02324480238,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:34:38.3853715164432:27.1662118270934,pharmacy,Pharmacy,SERAM,38.3853715164432,27.1662118270934,BUCA 1,,Özmen Cad. No: 128/B Buca Devlet Hastanesi Krş.,4388405,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:35:38.372074:27.108538,pharmacy,Pharmacy,HABBAL ECZANESİ,38.372074,27.108538,ESKİİZMİR-CENNETÇEŞME,,DEVRİM MAH. 3817 SOK. NO:10(A-B),02322721704,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:36:38.3643:27.1059,pharmacy,Pharmacy,YENI DALGIÇ ECZANESİ,38.3643,27.1059,ESKİİZMİR-CENNETÇEŞME,,ESKIIZMIR CAD.NO.788/C ESKIZIMIR KARABAGLAR-IZMIR,02322717054,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:37:38.369261:27.096105,pharmacy,Pharmacy,SIFAVEREN ECZANESİ,38.369261,27.096105,ESKİİZMİR-CENNETÇEŞME,,ESKIIZMIR-3820 SOK. NO:252/A,02322670096,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:38:38.372002:27.107084,pharmacy,Pharmacy,SABIR ECZANESİ,38.372002,27.107084,ESKİİZMİR-CENNETÇEŞME,,UMUT MAH.ESKIIZMIR CAD.NO.644/A KARABAGLAR-IZMIR,02322713550,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:39:38.361956:27.10112,pharmacy,Pharmacy,YÜKSELLER ECZANESİ,38.361956,27.10112,ESKİİZMİR-CENNETÇEŞME,,YÜZBAŞI ŞERAFETTİN MH. 3960 SK. NO:22/A,02322713337,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:40:38.371877:27.107846,pharmacy,Pharmacy,GÜLYAKA ECZANESİ,38.371877,27.107846,ESKİİZMİR-CENNETÇEŞME,,DEVRİM MH.3817 SK. NO:4/C ESKİ-İZMİR,02322717673,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:41:38.4092:27.1291,pharmacy,Pharmacy,DOGANGIR ECZANESİ,38.4092,27.1291,EŞREFPAŞA,,RAKIM ERKUTLU CAD.NO.3/A ESREFPASA,02322628503,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:42:38.405176:27.128534,pharmacy,Pharmacy,NAZILLI ECZANESİ,38.405176,27.128534,EŞREFPAŞA,,ESREFPASA CAD.NO.364/A,02322503284,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:44:38.404269:27.134087,pharmacy,Pharmacy,ÇIMENTEPE ECZANESİ,38.404269,27.134087,EŞREFPAŞA,,607 SOKAK NO:107 ÇIMENTEPE KONAK,02322271962,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:46:38.408451:27.135833,pharmacy,Pharmacy,ÇIFTÇILER ECZANESİ,38.408451,27.135833,EŞREFPAŞA,,628 SOKAK NO:45 ÇIMENTEPE KONAK,02322622089,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:47:38.376364:27.147659,pharmacy,Pharmacy,ALTINKAYA ECZANESİ,38.376364,27.147659,GEDİZ,,FIRAT MH. 287/9 SK. NO:19/A,02322753615,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:48:38.408776:27.17251,pharmacy,Pharmacy,ÖZORUÇ ECZANESİ,38.408776,27.17251,GÜLTEPE,,ULUBATLI MH. ADALET CD. NO:58/A,02324580455,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:49:38.414643:27.173667,pharmacy,Pharmacy,EZGI DENIZ ECZANESİ,38.414643,27.173667,GÜLTEPE,,GAZI CAD. NO:126/1A-B GÜLTEPE,02324597954,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:50:38.4693:27.1365,pharmacy,Pharmacy,SARK ECZANESİ,38.4693,27.1365,GÜMÜŞPALA,,7019 SOK. NO:2/C GÜMÜSPALA,02323651239,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:51:38.4781018469143:27.1289628912468,pharmacy,Pharmacy,İKBAL,38.4781018469143,27.1289628912468,GÜMÜŞPALA,,Yamanlar Mh 7301 Sk No 34/A,3657961,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:52:38.402186:27.159691,pharmacy,Pharmacy,KERVAN ECZANESİ,38.402186,27.159691,EVKA 1,,ÇAMLIK MAH. 850 SOK. NO:29/B,02324876626,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:53:38.404238:27.163581,pharmacy,Pharmacy,YENI SANLI ECZANESİ,38.404238,27.163581,EVKA 1,,UFUK MAH.885 SOK.NO:8 BUCA-IZMIR,02324527378,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:54:38.400251:27.14974,pharmacy,Pharmacy,İBRİM ECZANESİ,38.400251,27.14974,ŞİRİNYER,,MENDERES CD. NO:410/A,02324871016,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:56:38.377402:26.88846,pharmacy,Pharmacy,AYSE ÇIGDEM ECZANESİ,38.377402,26.88846,GÜZELBAHÇE,,YALI MAH.MITHATPASA CAD.NO:433/A GÜZELBAHÇE/IZMIR,02322346256,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:57:38.358973:26.887027,pharmacy,Pharmacy,ÖZ ÖZKAN ECZANESİ,38.358973,26.887027,GÜZELBAHÇE,,ATATÜRK MAH. NAMIK KEMAL CAD. NO:8/A GÜZELBAHÇE/IZMIR,02322345262,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:58:38.393197:27.034634,pharmacy,Pharmacy,GÖKSEL ECZANESİ,38.393197,27.034634,İNCİRALTI,,KORUTÜRK MAH. MİTHATPAŞA CAD. NO:283/A,02322787840,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:59:38.392879:27.032787,pharmacy,Pharmacy,AKARSU ECZANESİ,38.392879,27.032787,İNCİRALTI,,KORUTÜRK MAH. MİTHATPAŞA CAD. NO:289,02322778881,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:60:38.374477:27.13107,pharmacy,Pharmacy,AKÇELTİK ECZANESİ,38.374477,27.13107,KARABAĞLAR,,YUNUS EMRE MAH. 4156 SOK. NO:42-44/A,02322375169,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:61:38.368509:27.134521,pharmacy,Pharmacy,EGEMEN ECZANESİ,38.368509,27.134521,KARABAĞLAR,,AYDIN MAH. 4284 SOK. NO:11/1B,02322530001,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:62:38.384208:27.129777,pharmacy,Pharmacy,ARILIK ECZANESİ,38.384208,27.129777,KARABAĞLAR,,SARIYER MH. 5757 SOK.NO:78/1A,02322653734,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
pharmacy:63:38.3682679427244:27.1359423639315,pharmacy,Pharmacy,SEVİL ÇELİK,38.3682679427244,27.1359423639315,KARABAĞLAR,,4271 sok. No:4/A MEZARLIK YANI KARABAĞLAR TIP MERKEZİ KARŞISI,2530005,,,2026-09-20T07:31:15.702Z,COMPLETE_FOR_MAPPABLE_ROWS,api,Tüm eczaneler,https://acikveri.bizizmir.com/dataset/nobetci-eczaneler-ve-eczane-listesi,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
